generated_scenario;speed (km/s);composition;distance (km);weight (g);angle (degrees)
5478;31;STONE_IRON;4000;10000;60
5479;31;STONE_IRON;4000;20000;31
5480;31;STONE_IRON;4000;20000;45
5481;31;STONE_IRON;4000;20000;60
5482;31;STONE_IRON;1001;1;61
5483;31;STONE_IRON;1001;1;75
5484;31;STONE_IRON;1001;1;90
5485;31;STONE_IRON;1001;10000;61
5486;31;STONE_IRON;1001;10000;75
5487;31;STONE_IRON;1001;10000;90
5488;31;STONE_IRON;1001;20000;61
5489;31;STONE_IRON;1001;20000;75
5490;31;STONE_IRON;1001;20000;90
5491;31;STONE_IRON;2500;1;61
5492;31;STONE_IRON;2500;1;75
5493;31;STONE_IRON;2500;1;90
5494;31;STONE_IRON;2500;10000;61
5495;31;STONE_IRON;2500;10000;75
5496;31;STONE_IRON;2500;10000;90
5497;31;STONE_IRON;2500;20000;61
5498;31;STONE_IRON;2500;20000;75
5499;31;STONE_IRON;2500;20000;90
5500;31;STONE_IRON;4000;1;61
5501;31;STONE_IRON;4000;1;75
5502;31;STONE_IRON;4000;1;90
5503;31;STONE_IRON;4000;10000;61
5504;31;STONE_IRON;4000;10000;75
5505;31;STONE_IRON;4000;10000;90
5506;31;STONE_IRON;4000;20000;61
5507;31;STONE_IRON;4000;20000;75
5508;31;STONE_IRON;4000;20000;90
5509;31;STONE_IRON;1001;20001;1
5510;31;STONE_IRON;1001;20001;15
5511;31;STONE_IRON;1001;20001;30
5512;31;STONE_IRON;1001;30000;1
5513;31;STONE_IRON;1001;30000;15
5514;31;STONE_IRON;1001;30000;30
5515;31;STONE_IRON;1001;40000;1
5516;31;STONE_IRON;1001;40000;15
5517;31;STONE_IRON;1001;40000;30
5518;31;STONE_IRON;2500;20001;1
5519;31;STONE_IRON;2500;20001;15
5520;31;STONE_IRON;2500;20001;30
5521;31;STONE_IRON;2500;30000;1
5522;31;STONE_IRON;2500;30000;15
5523;31;STONE_IRON;2500;30000;30
5524;31;STONE_IRON;2500;40000;1
5525;31;STONE_IRON;2500;40000;15
5526;31;STONE_IRON;2500;40000;30
5527;31;STONE_IRON;4000;20001;1
5528;31;STONE_IRON;4000;20001;15
5529;31;STONE_IRON;4000;20001;30
5530;31;STONE_IRON;4000;30000;1
5531;31;STONE_IRON;4000;30000;15
5532;31;STONE_IRON;4000;30000;30
5533;31;STONE_IRON;4000;40000;1
5534;31;STONE_IRON;4000;40000;15
5535;31;STONE_IRON;4000;40000;30
5536;31;STONE_IRON;1001;20001;31
5537;31;STONE_IRON;1001;20001;45
5538;31;STONE_IRON;1001;20001;60
5539;31;STONE_IRON;1001;30000;31
5540;31;STONE_IRON;1001;30000;45
5541;31;STONE_IRON;1001;30000;60
5542;31;STONE_IRON;1001;40000;31
5543;31;STONE_IRON;1001;40000;45
5544;31;STONE_IRON;1001;40000;60
5545;31;STONE_IRON;2500;20001;31
5546;31;STONE_IRON;2500;20001;45
5547;31;STONE_IRON;2500;20001;60
5548;31;STONE_IRON;2500;30000;31
5549;31;STONE_IRON;2500;30000;45
5550;31;STONE_IRON;2500;30000;60
5551;31;STONE_IRON;2500;40000;31
5552;31;STONE_IRON;2500;40000;45
5553;31;STONE_IRON;2500;40000;60
5554;31;STONE_IRON;4000;20001;31
5555;31;STONE_IRON;4000;20001;45
5556;31;STONE_IRON;4000;20001;60
5557;31;STONE_IRON;4000;30000;31
5558;31;STONE_IRON;4000;30000;45
5559;31;STONE_IRON;4000;30000;60
5560;31;STONE_IRON;4000;40000;31
5561;31;STONE_IRON;4000;40000;45
5562;31;STONE_IRON;4000;40000;60
5563;31;STONE_IRON;1001;20001;61
5564;31;STONE_IRON;1001;20001;75
5565;31;STONE_IRON;1001;20001;90
5566;31;STONE_IRON;1001;30000;61
5567;31;STONE_IRON;1001;30000;75
5568;31;STONE_IRON;1001;30000;90
5569;31;STONE_IRON;1001;40000;61
5570;31;STONE_IRON;1001;40000;75
5571;31;STONE_IRON;1001;40000;90
5572;31;STONE_IRON;2500;20001;61
5573;31;STONE_IRON;2500;20001;75
5574;31;STONE_IRON;2500;20001;90
5575;31;STONE_IRON;2500;30000;61
5576;31;STONE_IRON;2500;30000;75
5577;31;STONE_IRON;2500;30000;90
5578;31;STONE_IRON;2500;40000;61
5579;31;STONE_IRON;2500;40000;75
5580;31;STONE_IRON;2500;40000;90
5581;31;STONE_IRON;4000;20001;61
5582;31;STONE_IRON;4000;20001;75
5583;31;STONE_IRON;4000;20001;90
5584;31;STONE_IRON;4000;30000;61
5585;31;STONE_IRON;4000;30000;75
5586;31;STONE_IRON;4000;30000;90
5587;31;STONE_IRON;4000;40000;61
5588;31;STONE_IRON;4000;40000;75
5589;31;STONE_IRON;4000;40000;90
5590;31;STONE_IRON;1001;40001;1
5591;31;STONE_IRON;1001;40001;15
5592;31;STONE_IRON;1001;40001;30
5593;31;STONE_IRON;1001;50000;1
5594;31;STONE_IRON;1001;50000;15
5595;31;STONE_IRON;1001;50000;30
5596;31;STONE_IRON;1001;60000;1
5597;31;STONE_IRON;1001;60000;15
5598;31;STONE_IRON;1001;60000;30
5599;31;STONE_IRON;2500;40001;1
5600;31;STONE_IRON;2500;40001;15
5601;31;STONE_IRON;2500;40001;30
5602;31;STONE_IRON;2500;50000;1
5603;31;STONE_IRON;2500;50000;15
5604;31;STONE_IRON;2500;50000;30
5605;31;STONE_IRON;2500;60000;1
5606;31;STONE_IRON;2500;60000;15
5607;31;STONE_IRON;2500;60000;30
5608;31;STONE_IRON;4000;40001;1
5609;31;STONE_IRON;4000;40001;15
5610;31;STONE_IRON;4000;40001;30
5611;31;STONE_IRON;4000;50000;1
5612;31;STONE_IRON;4000;50000;15
5613;31;STONE_IRON;4000;50000;30
5614;31;STONE_IRON;4000;60000;1
5615;31;STONE_IRON;4000;60000;15
5616;31;STONE_IRON;4000;60000;30
5617;31;STONE_IRON;1001;40001;31
5618;31;STONE_IRON;1001;40001;45
5619;31;STONE_IRON;1001;40001;60
5620;31;STONE_IRON;1001;50000;31
5621;31;STONE_IRON;1001;50000;45
5622;31;STONE_IRON;1001;50000;60
5623;31;STONE_IRON;1001;60000;31
5624;31;STONE_IRON;1001;60000;45
5625;31;STONE_IRON;1001;60000;60
5626;31;STONE_IRON;2500;40001;31
5627;31;STONE_IRON;2500;40001;45
5628;31;STONE_IRON;2500;40001;60
5629;31;STONE_IRON;2500;50000;31
5630;31;STONE_IRON;2500;50000;45
5631;31;STONE_IRON;2500;50000;60
5632;31;STONE_IRON;2500;60000;31
5633;31;STONE_IRON;2500;60000;45
5634;31;STONE_IRON;2500;60000;60
5635;31;STONE_IRON;4000;40001;31
5636;31;STONE_IRON;4000;40001;45
5637;31;STONE_IRON;4000;40001;60
5638;31;STONE_IRON;4000;50000;31
5639;31;STONE_IRON;4000;50000;45
5640;31;STONE_IRON;4000;50000;60
5641;31;STONE_IRON;4000;60000;31
5642;31;STONE_IRON;4000;60000;45
5643;31;STONE_IRON;4000;60000;60
5644;31;STONE_IRON;1001;40001;61
5645;31;STONE_IRON;1001;40001;75
5646;31;STONE_IRON;1001;40001;90
5647;31;STONE_IRON;1001;50000;61
5648;31;STONE_IRON;1001;50000;75
5649;31;STONE_IRON;1001;50000;90
5650;31;STONE_IRON;1001;60000;61
5651;31;STONE_IRON;1001;60000;75
5652;31;STONE_IRON;1001;60000;90
5653;31;STONE_IRON;2500;40001;61
5654;31;STONE_IRON;2500;40001;75
5655;31;STONE_IRON;2500;40001;90
5656;31;STONE_IRON;2500;50000;61
5657;31;STONE_IRON;2500;50000;75
5658;31;STONE_IRON;2500;50000;90
5659;31;STONE_IRON;2500;60000;61
5660;31;STONE_IRON;2500;60000;75
5661;31;STONE_IRON;2500;60000;90
5662;31;STONE_IRON;4000;40001;61
5663;31;STONE_IRON;4000;40001;75
5664;31;STONE_IRON;4000;40001;90
5665;31;STONE_IRON;4000;50000;61
5666;31;STONE_IRON;4000;50000;75
5667;31;STONE_IRON;4000;50000;90
5668;31;STONE_IRON;4000;60000;61
5669;31;STONE_IRON;4000;60000;75
5670;31;STONE_IRON;4000;60000;90
5671;31;STONE_IRON;100000000;20001;1
5672;31;STONE_IRON;100000000;20001;15
5673;31;STONE_IRON;100000000;20001;30
5674;31;STONE_IRON;100000000;30000;1
5675;31;STONE_IRON;100000000;30000;15
5676;31;STONE_IRON;100000000;30000;30
5677;31;STONE_IRON;100000000;40000;1
5678;31;STONE_IRON;100000000;40000;15
5679;31;STONE_IRON;100000000;40000;30
5680;31;STONE_IRON;200000000;20001;1
5681;31;STONE_IRON;200000000;20001;15
5682;31;STONE_IRON;200000000;20001;30
5683;31;STONE_IRON;200000000;30000;1
5684;31;STONE_IRON;200000000;30000;15
5685;31;STONE_IRON;200000000;30000;30
5686;31;STONE_IRON;200000000;40000;1
5687;31;STONE_IRON;200000000;40000;15
5688;31;STONE_IRON;200000000;40000;30
5689;31;STONE_IRON;300000000;20001;1
5690;31;STONE_IRON;300000000;20001;15
5691;31;STONE_IRON;300000000;20001;30
5692;31;STONE_IRON;300000000;30000;1
5693;31;STONE_IRON;300000000;30000;15
5694;31;STONE_IRON;300000000;30000;30
5695;31;STONE_IRON;300000000;40000;1
5696;31;STONE_IRON;300000000;40000;15
5697;31;STONE_IRON;300000000;40000;30
5698;31;STONE_IRON;100000000;20001;31
5699;31;STONE_IRON;100000000;20001;45
5700;31;STONE_IRON;100000000;20001;60
5701;31;STONE_IRON;100000000;30000;31
5702;31;STONE_IRON;100000000;30000;45
5703;31;STONE_IRON;100000000;30000;60
5704;31;STONE_IRON;100000000;40000;31
5705;31;STONE_IRON;100000000;40000;45
5706;31;STONE_IRON;100000000;40000;60
5707;31;STONE_IRON;200000000;20001;31
5708;31;STONE_IRON;200000000;20001;45
5709;31;STONE_IRON;200000000;20001;60
5710;31;STONE_IRON;200000000;30000;31
5711;31;STONE_IRON;200000000;30000;45
5712;31;STONE_IRON;200000000;30000;60
5713;31;STONE_IRON;200000000;40000;31
5714;31;STONE_IRON;200000000;40000;45
5715;31;STONE_IRON;200000000;40000;60
5716;31;STONE_IRON;300000000;20001;31
5717;31;STONE_IRON;300000000;20001;45
5718;31;STONE_IRON;300000000;20001;60
5719;31;STONE_IRON;300000000;30000;31
5720;31;STONE_IRON;300000000;30000;45
5721;31;STONE_IRON;300000000;30000;60
5722;31;STONE_IRON;300000000;40000;31
5723;31;STONE_IRON;300000000;40000;45
5724;31;STONE_IRON;300000000;40000;60
5725;31;STONE_IRON;100000000;20001;61
5726;31;STONE_IRON;100000000;20001;75
5727;31;STONE_IRON;100000000;20001;90
5728;31;STONE_IRON;100000000;30000;61
5729;31;STONE_IRON;100000000;30000;75
5730;31;STONE_IRON;100000000;30000;90
5731;31;STONE_IRON;100000000;40000;61
5732;31;STONE_IRON;100000000;40000;75
5733;31;STONE_IRON;100000000;40000;90
5734;31;STONE_IRON;200000000;20001;61
5735;31;STONE_IRON;200000000;20001;75
5736;31;STONE_IRON;200000000;20001;90
5737;31;STONE_IRON;200000000;30000;61
5738;31;STONE_IRON;200000000;30000;75
5739;31;STONE_IRON;200000000;30000;90
5740;31;STONE_IRON;200000000;40000;61
5741;31;STONE_IRON;200000000;40000;75
5742;31;STONE_IRON;200000000;40000;90
5743;31;STONE_IRON;300000000;20001;61
5744;31;STONE_IRON;300000000;20001;75
5745;31;STONE_IRON;300000000;20001;90
5746;31;STONE_IRON;300000000;30000;61
5747;31;STONE_IRON;300000000;30000;75
5748;31;STONE_IRON;300000000;30000;90
5749;31;STONE_IRON;300000000;40000;61
5750;31;STONE_IRON;300000000;40000;75
5751;31;STONE_IRON;300000000;40000;90
5752;31;STONE_IRON;100000000;40001;1
5753;31;STONE_IRON;100000000;40001;15
5754;31;STONE_IRON;100000000;40001;30
5755;31;STONE_IRON;100000000;50000;1
5756;31;STONE_IRON;100000000;50000;15
5757;31;STONE_IRON;100000000;50000;30
5758;31;STONE_IRON;100000000;60000;1
5759;31;STONE_IRON;100000000;60000;15
5760;31;STONE_IRON;100000000;60000;30
5761;31;STONE_IRON;200000000;40001;1
5762;31;STONE_IRON;200000000;40001;15
5763;31;STONE_IRON;200000000;40001;30
5764;31;STONE_IRON;200000000;50000;1
5765;31;STONE_IRON;200000000;50000;15
5766;31;STONE_IRON;200000000;50000;30
5767;31;STONE_IRON;200000000;60000;1
5768;31;STONE_IRON;200000000;60000;15
5769;31;STONE_IRON;200000000;60000;30
5770;31;STONE_IRON;300000000;40001;1
5771;31;STONE_IRON;300000000;40001;15
5772;31;STONE_IRON;300000000;40001;30
5773;31;STONE_IRON;300000000;50000;1
5774;31;STONE_IRON;300000000;50000;15
5775;31;STONE_IRON;300000000;50000;30
5776;31;STONE_IRON;300000000;60000;1
5777;31;STONE_IRON;300000000;60000;15
5778;31;STONE_IRON;300000000;60000;30
5779;31;STONE_IRON;100000000;40001;31
5780;31;STONE_IRON;100000000;40001;45
5781;31;STONE_IRON;100000000;40001;60
5782;31;STONE_IRON;100000000;50000;31
5783;31;STONE_IRON;100000000;50000;45
5784;31;STONE_IRON;100000000;50000;60
5785;31;STONE_IRON;100000000;60000;31
5786;31;STONE_IRON;100000000;60000;45
5787;31;STONE_IRON;100000000;60000;60
5788;31;STONE_IRON;200000000;40001;31
5789;31;STONE_IRON;200000000;40001;45
5790;31;STONE_IRON;200000000;40001;60
5791;31;STONE_IRON;200000000;50000;31
5792;31;STONE_IRON;200000000;50000;45
5793;31;STONE_IRON;200000000;50000;60
5794;31;STONE_IRON;200000000;60000;31
5795;31;STONE_IRON;200000000;60000;45
5796;31;STONE_IRON;200000000;60000;60
5797;31;STONE_IRON;300000000;40001;31
5798;31;STONE_IRON;300000000;40001;45
5799;31;STONE_IRON;300000000;40001;60
5800;31;STONE_IRON;300000000;50000;31
5801;31;STONE_IRON;300000000;50000;45
5802;31;STONE_IRON;300000000;50000;60
5803;31;STONE_IRON;300000000;60000;31
5804;31;STONE_IRON;300000000;60000;45
5805;31;STONE_IRON;300000000;60000;60
5806;31;STONE_IRON;100000000;40001;61
5807;31;STONE_IRON;100000000;40001;75
5808;31;STONE_IRON;100000000;40001;90
5809;31;STONE_IRON;100000000;50000;61
5810;31;STONE_IRON;100000000;50000;75
5811;31;STONE_IRON;100000000;50000;90
5812;31;STONE_IRON;100000000;60000;61
5813;31;STONE_IRON;100000000;60000;75
5814;31;STONE_IRON;100000000;60000;90
5815;31;STONE_IRON;200000000;40001;61
5816;31;STONE_IRON;200000000;40001;75
5817;31;STONE_IRON;200000000;40001;90
5818;31;STONE_IRON;200000000;50000;61
5819;31;STONE_IRON;200000000;50000;75
5820;31;STONE_IRON;200000000;50000;90
5821;31;STONE_IRON;200000000;60000;61
5822;31;STONE_IRON;200000000;60000;75
5823;31;STONE_IRON;200000000;60000;90
5824;31;STONE_IRON;300000000;40001;61
5825;31;STONE_IRON;300000000;40001;75
5826;31;STONE_IRON;300000000;40001;90
5827;31;STONE_IRON;300000000;50000;61
5828;31;STONE_IRON;300000000;50000;75
5829;31;STONE_IRON;300000000;50000;90
5830;31;STONE_IRON;300000000;60000;61
5831;31;STONE_IRON;300000000;60000;75
5832;31;STONE_IRON;300000000;60000;90
5833;31;IRON;20;1;1
5834;31;IRON;20;1;15
5835;31;IRON;20;1;30
5836;31;IRON;20;10000;1
5837;31;IRON;20;10000;15
5838;31;IRON;20;10000;30
5839;31;IRON;20;20000;1
5840;31;IRON;20;20000;15
5841;31;IRON;20;20000;30
5842;31;IRON;510;1;1
5843;31;IRON;510;1;15
5844;31;IRON;510;1;30
5845;31;IRON;510;10000;1
5846;31;IRON;510;10000;15
5847;31;IRON;510;10000;30
5848;31;IRON;510;20000;1
5849;31;IRON;510;20000;15
5850;31;IRON;510;20000;30
5851;31;IRON;1000;1;1
5852;31;IRON;1000;1;15
5853;31;IRON;1000;1;30
5854;31;IRON;1000;10000;1
5855;31;IRON;1000;10000;15
5856;31;IRON;1000;10000;30
5857;31;IRON;1000;20000;1
5858;31;IRON;1000;20000;15
5859;31;IRON;1000;20000;30
5860;31;IRON;20;1;31
5861;31;IRON;20;1;45
5862;31;IRON;20;1;60
5863;31;IRON;20;10000;31
5864;31;IRON;20;10000;45
5865;31;IRON;20;10000;60
5866;31;IRON;20;20000;31
5867;31;IRON;20;20000;45
5868;31;IRON;20;20000;60
5869;31;IRON;510;1;31
5870;31;IRON;510;1;45
5871;31;IRON;510;1;60
5872;31;IRON;510;10000;31
5873;31;IRON;510;10000;45
5874;31;IRON;510;10000;60
5875;31;IRON;510;20000;31
5876;31;IRON;510;20000;45
5877;31;IRON;510;20000;60
5878;31;IRON;1000;1;31
5879;31;IRON;1000;1;45
5880;31;IRON;1000;1;60
5881;31;IRON;1000;10000;31
5882;31;IRON;1000;10000;45
5883;31;IRON;1000;10000;60
5884;31;IRON;1000;20000;31
5885;31;IRON;1000;20000;45
5886;31;IRON;1000;20000;60
5887;31;IRON;20;1;61
5888;31;IRON;20;1;75
5889;31;IRON;20;1;90
5890;31;IRON;20;10000;61
5891;31;IRON;20;10000;75
5892;31;IRON;20;10000;90
5893;31;IRON;20;20000;61
5894;31;IRON;20;20000;75
5895;31;IRON;20;20000;90
5896;31;IRON;510;1;61
5897;31;IRON;510;1;75
5898;31;IRON;510;1;90
5899;31;IRON;510;10000;61
5900;31;IRON;510;10000;75
5901;31;IRON;510;10000;90
5902;31;IRON;510;20000;61
5903;31;IRON;510;20000;75
5904;31;IRON;510;20000;90
5905;31;IRON;1000;1;61
5906;31;IRON;1000;1;75
5907;31;IRON;1000;1;90
5908;31;IRON;1000;10000;61
5909;31;IRON;1000;10000;75
5910;31;IRON;1000;10000;90
5911;31;IRON;1000;20000;61
5912;31;IRON;1000;20000;75
5913;31;IRON;1000;20000;90
5914;31;IRON;20;20001;1
5915;31;IRON;20;20001;15
5916;31;IRON;20;20001;30
5917;31;IRON;20;30000;1
5918;31;IRON;20;30000;15
5919;31;IRON;20;30000;30
5920;31;IRON;20;40000;1
5921;31;IRON;20;40000;15
5922;31;IRON;20;40000;30
5923;31;IRON;510;20001;1
5924;31;IRON;510;20001;15
5925;31;IRON;510;20001;30
5926;31;IRON;510;30000;1
5927;31;IRON;510;30000;15
5928;31;IRON;510;30000;30
5929;31;IRON;510;40000;1
5930;31;IRON;510;40000;15
5931;31;IRON;510;40000;30
5932;31;IRON;1000;20001;1
5933;31;IRON;1000;20001;15
5934;31;IRON;1000;20001;30
5935;31;IRON;1000;30000;1
5936;31;IRON;1000;30000;15
5937;31;IRON;1000;30000;30
5938;31;IRON;1000;40000;1
5939;31;IRON;1000;40000;15
5940;31;IRON;1000;40000;30
5941;31;IRON;20;20001;31
5942;31;IRON;20;20001;45
5943;31;IRON;20;20001;60
5944;31;IRON;20;30000;31
5945;31;IRON;20;30000;45
5946;31;IRON;20;30000;60
5947;31;IRON;20;40000;31
5948;31;IRON;20;40000;45
5949;31;IRON;20;40000;60
5950;31;IRON;510;20001;31
5951;31;IRON;510;20001;45
5952;31;IRON;510;20001;60
5953;31;IRON;510;30000;31
5954;31;IRON;510;30000;45
5955;31;IRON;510;30000;60
5956;31;IRON;510;40000;31
5957;31;IRON;510;40000;45
5958;31;IRON;510;40000;60
5959;31;IRON;1000;20001;31
5960;31;IRON;1000;20001;45
5961;31;IRON;1000;20001;60
5962;31;IRON;1000;30000;31
5963;31;IRON;1000;30000;45
5964;31;IRON;1000;30000;60
5965;31;IRON;1000;40000;31
5966;31;IRON;1000;40000;45
5967;31;IRON;1000;40000;60
5968;31;IRON;20;20001;61
5969;31;IRON;20;20001;75
5970;31;IRON;20;20001;90
5971;31;IRON;20;30000;61
5972;31;IRON;20;30000;75
5973;31;IRON;20;30000;90
5974;31;IRON;20;40000;61
5975;31;IRON;20;40000;75
5976;31;IRON;20;40000;90
5977;31;IRON;510;20001;61
5978;31;IRON;510;20001;75
5979;31;IRON;510;20001;90
5980;31;IRON;510;30000;61
5981;31;IRON;510;30000;75
5982;31;IRON;510;30000;90
5983;31;IRON;510;40000;61
5984;31;IRON;510;40000;75
5985;31;IRON;510;40000;90
5986;31;IRON;1000;20001;61
5987;31;IRON;1000;20001;75
5988;31;IRON;1000;20001;90
5989;31;IRON;1000;30000;61
5990;31;IRON;1000;30000;75
5991;31;IRON;1000;30000;90
5992;31;IRON;1000;40000;61
5993;31;IRON;1000;40000;75
5994;31;IRON;1000;40000;90
5995;31;IRON;20;40001;1
5996;31;IRON;20;40001;15
5997;31;IRON;20;40001;30
5998;31;IRON;20;50000;1
5999;31;IRON;20;50000;15
6000;31;IRON;20;50000;30
6001;31;IRON;20;60000;1
6002;31;IRON;20;60000;15
6003;31;IRON;20;60000;30
6004;31;IRON;510;40001;1
6005;31;IRON;510;40001;15
6006;31;IRON;510;40001;30
6007;31;IRON;510;50000;1
6008;31;IRON;510;50000;15
6009;31;IRON;510;50000;30
6010;31;IRON;510;60000;1
6011;31;IRON;510;60000;15
6012;31;IRON;510;60000;30
6013;31;IRON;1000;40001;1
6014;31;IRON;1000;40001;15
6015;31;IRON;1000;40001;30
6016;31;IRON;1000;50000;1
6017;31;IRON;1000;50000;15
6018;31;IRON;1000;50000;30
6019;31;IRON;1000;60000;1
6020;31;IRON;1000;60000;15
6021;31;IRON;1000;60000;30
6022;31;IRON;20;40001;31
6023;31;IRON;20;40001;45
6024;31;IRON;20;40001;60
6025;31;IRON;20;50000;31
6026;31;IRON;20;50000;45
6027;31;IRON;20;50000;60
6028;31;IRON;20;60000;31
6029;31;IRON;20;60000;45
6030;31;IRON;20;60000;60
6031;31;IRON;510;40001;31
6032;31;IRON;510;40001;45
6033;31;IRON;510;40001;60
6034;31;IRON;510;50000;31
6035;31;IRON;510;50000;45
6036;31;IRON;510;50000;60
6037;31;IRON;510;60000;31
6038;31;IRON;510;60000;45
6039;31;IRON;510;60000;60
6040;31;IRON;1000;40001;31
6041;31;IRON;1000;40001;45
6042;31;IRON;1000;40001;60
6043;31;IRON;1000;50000;31
6044;31;IRON;1000;50000;45
6045;31;IRON;1000;50000;60
6046;31;IRON;1000;60000;31
6047;31;IRON;1000;60000;45
6048;31;IRON;1000;60000;60
6049;31;IRON;20;40001;61
6050;31;IRON;20;40001;75
6051;31;IRON;20;40001;90
6052;31;IRON;20;50000;61
6053;31;IRON;20;50000;75
6054;31;IRON;20;50000;90
6055;31;IRON;20;60000;61
6056;31;IRON;20;60000;75
6057;31;IRON;20;60000;90
6058;31;IRON;510;40001;61
6059;31;IRON;510;40001;75
6060;31;IRON;510;40001;90
6061;31;IRON;510;50000;61
6062;31;IRON;510;50000;75
6063;31;IRON;510;50000;90
6064;31;IRON;510;60000;61
6065;31;IRON;510;60000;75
6066;31;IRON;510;60000;90
6067;31;IRON;1000;40001;61
6068;31;IRON;1000;40001;75
6069;31;IRON;1000;40001;90
6070;31;IRON;1000;50000;61
6071;31;IRON;1000;50000;75
6072;31;IRON;1000;50000;90
6073;31;IRON;1000;60000;61
6074;31;IRON;1000;60000;75
6075;31;IRON;1000;60000;90
6076;31;IRON;1001;1;1
6077;31;IRON;1001;1;15
6078;31;IRON;1001;1;30
6079;31;IRON;1001;10000;1
6080;31;IRON;1001;10000;15
6081;31;IRON;1001;10000;30
6082;31;IRON;1001;20000;1
6083;31;IRON;1001;20000;15
6084;31;IRON;1001;20000;30
6085;31;IRON;2500;1;1
6086;31;IRON;2500;1;15
6087;31;IRON;2500;1;30
6088;31;IRON;2500;10000;1
6089;31;IRON;2500;10000;15
6090;31;IRON;2500;10000;30
6091;31;IRON;2500;20000;1
6092;31;IRON;2500;20000;15
6093;31;IRON;2500;20000;30
6094;31;IRON;4000;1;1
6095;31;IRON;4000;1;15
6096;31;IRON;4000;1;30
6097;31;IRON;4000;10000;1
6098;31;IRON;4000;10000;15
6099;31;IRON;4000;10000;30
6100;31;IRON;4000;20000;1
6101;31;IRON;4000;20000;15
6102;31;IRON;4000;20000;30
6103;31;IRON;1001;1;31
6104;31;IRON;1001;1;45
6105;31;IRON;1001;1;60
6106;31;IRON;1001;10000;31
6107;31;IRON;1001;10000;45
6108;31;IRON;1001;10000;60
6109;31;IRON;1001;20000;31
6110;31;IRON;1001;20000;45
6111;31;IRON;1001;20000;60
6112;31;IRON;2500;1;31
6113;31;IRON;2500;1;45
6114;31;IRON;2500;1;60
6115;31;IRON;2500;10000;31
6116;31;IRON;2500;10000;45
6117;31;IRON;2500;10000;60
6118;31;IRON;2500;20000;31
6119;31;IRON;2500;20000;45
6120;31;IRON;2500;20000;60
6121;31;IRON;4000;1;31
6122;31;IRON;4000;1;45
6123;31;IRON;4000;1;60
6124;31;IRON;4000;10000;31
6125;31;IRON;4000;10000;45
6126;31;IRON;4000;10000;60
6127;31;IRON;4000;20000;31
6128;31;IRON;4000;20000;45
6129;31;IRON;4000;20000;60
6130;31;IRON;1001;1;61
6131;31;IRON;1001;1;75
6132;31;IRON;1001;1;90
6133;31;IRON;1001;10000;61
6134;31;IRON;1001;10000;75
6135;31;IRON;1001;10000;90
6136;31;IRON;1001;20000;61
6137;31;IRON;1001;20000;75
6138;31;IRON;1001;20000;90
6139;31;IRON;2500;1;61
6140;31;IRON;2500;1;75
6141;31;IRON;2500;1;90
6142;31;IRON;2500;10000;61
6143;31;IRON;2500;10000;75
6144;31;IRON;2500;10000;90
6145;31;IRON;2500;20000;61
6146;31;IRON;2500;20000;75
6147;31;IRON;2500;20000;90
6148;31;IRON;4000;1;61
6149;31;IRON;4000;1;75
6150;31;IRON;4000;1;90
6151;31;IRON;4000;10000;61
6152;31;IRON;4000;10000;75
6153;31;IRON;4000;10000;90
6154;31;IRON;4000;20000;61
6155;31;IRON;4000;20000;75
6156;31;IRON;4000;20000;90
6157;31;IRON;1001;20001;1
6158;31;IRON;1001;20001;15
6159;31;IRON;1001;20001;30
6160;31;IRON;1001;30000;1
6161;31;IRON;1001;30000;15
6162;31;IRON;1001;30000;30
6163;31;IRON;1001;40000;1
6164;31;IRON;1001;40000;15
6165;31;IRON;1001;40000;30
6166;31;IRON;2500;20001;1
6167;31;IRON;2500;20001;15
6168;31;IRON;2500;20001;30
6169;31;IRON;2500;30000;1
6170;31;IRON;2500;30000;15
6171;31;IRON;2500;30000;30
6172;31;IRON;2500;40000;1
6173;31;IRON;2500;40000;15
6174;31;IRON;2500;40000;30
6175;31;IRON;4000;20001;1
6176;31;IRON;4000;20001;15
6177;31;IRON;4000;20001;30
6178;31;IRON;4000;30000;1
6179;31;IRON;4000;30000;15
6180;31;IRON;4000;30000;30
6181;31;IRON;4000;40000;1
6182;31;IRON;4000;40000;15
6183;31;IRON;4000;40000;30
6184;31;IRON;1001;20001;31
6185;31;IRON;1001;20001;45
6186;31;IRON;1001;20001;60
6187;31;IRON;1001;30000;31
6188;31;IRON;1001;30000;45
6189;31;IRON;1001;30000;60
6190;31;IRON;1001;40000;31
6191;31;IRON;1001;40000;45
6192;31;IRON;1001;40000;60
6193;31;IRON;2500;20001;31
6194;31;IRON;2500;20001;45
6195;31;IRON;2500;20001;60
6196;31;IRON;2500;30000;31
6197;31;IRON;2500;30000;45
6198;31;IRON;2500;30000;60
6199;31;IRON;2500;40000;31
6200;31;IRON;2500;40000;45
6201;31;IRON;2500;40000;60
6202;31;IRON;4000;20001;31
6203;31;IRON;4000;20001;45
6204;31;IRON;4000;20001;60
6205;31;IRON;4000;30000;31
6206;31;IRON;4000;30000;45
6207;31;IRON;4000;30000;60
6208;31;IRON;4000;40000;31
6209;31;IRON;4000;40000;45
6210;31;IRON;4000;40000;60
6211;31;IRON;1001;20001;61
